db/natasha/wavs/000058.wav|natasha|До револ+юции +Агния Фр+анцевна М+ау был+а придв+орным венер+ологом.|d_o0 rj_e0_v_o0_lj_u1_c_i0_i0 a1_g_nj_i0_j_a0 f_r_a1_n_c_e0_v_n_a0 m_a1_u0 b_y0_l_a1 p_rj_i0_d_v_o1_r_n_y0_m vj_e0_nj_e0_r_o1_l_o0_g_o0_m.
db/natasha/wavs/000060.wav|natasha|Навсегд+а сохран+ила +Агния Фр+анцевна гордел+ивый дворц+овый апл+омб и прямот+у клиниц+иста.|n_a0_v_sj_e0_g_d_a1 s_o0_h_r_a0_nj_i1_l_a0 a1_g_nj_i0_j_a0 f_r_a1_n_c_e0_v_n_a0 g_o0_r_dj_e0_lj_i1_v_y0_j d_v_o0_r_c_o1_v_y0_j a0_p_l_o1_m_b i0 p_rj_a0_m_o0_t_u1 k_lj_i0_nj_i0_c_i1_s_t_a0.
db/natasha/wavs/000061.wav|natasha|+Это М+ау - сказ+ала н+ашему квартуполном+оченному полк+овнику Тихом+ирову, отдав+ившему л+апу е+ё бол+онке...|e1_t_o0 m_a1_u0 - s_k_a0_z_a1_l_a0 n_a1_sh_e0_m_u0 k_v_a0_r_t_u0_p_o0_l_n_o0_m_o1_ch_e0_n_n_o0_m_u0 p_o0_l_k_o1_v_nj_i0_k_u0 tj_i0_h_o0_mj_i1_r_o0_v_u0, o0_t_d_a0_vj_i1_v_sh_e0_m_u0 l_a1_p_u0 j_e0_j_o1 b_o0_l_o1_n_kj_e0...
db/natasha/wavs/000062.wav|natasha|В+ы стр+ашное говн+о, м+он колон+ель, не обесс+удьте.|v_y1 s_t_r_a1_sh_n_o0_j_e0 g_o0_v_n_o1, m_o1_n k_o0_l_o0_nj_e1_lj, nj_e0 o0_bj_e0_s_s_u1_dj_tj_e0.
db/natasha/wavs/000064.wav|natasha|+Он добив+ался вл+асти и ненав+идел М+ау за е+ё аристократ+ическое происхожд+ение.|o1_n d_o0_bj_i0_v_a1_l_sj_a0 v_l_a1_s_tj_i0 i0 nj_e0_n_a0_vj_i1_dj_e0_l m_a1_u0 z_a0 j_e0_j_o1 a0_rj_i0_s_t_o0_k_r_a0_tj_i1_ch_e0_s_k_o0_j_e0 p_r_o0_i0_s_h_o0_zh_dj_e1_nj_i0_j_e0.
db/natasha/wavs/000065.wav|natasha|У самог+о Тихом+ирова происхожд+ения не было вообщ+е.|u1 s_a0_m_o0_g_o1 tj_i0_h_o0_mj_i1_r_o0_v_a0 p_r_o0_i0_s_h_o0_zh_dj_e1_nj_i0_j_a0 nj_e0 b_y1_l_o0 v_o0_o0_b_sch_e1.
db/natasha/wavs/000066.wav|natasha|Ег+о пород+или директ+ивы.|j_e0_g_o1 p_o0_r_o0_dj_i1_lj_i0 dj_i0_rj_e0_k_tj_i1_v_y0.
db/natasha/wavs/000067.wav|natasha|грохот+ал +он.|g_r_o0_h_o0_t_a1_l o1_n.
db/natasha/wavs/000068.wav|natasha|К+акать в одн+ом п+оле не с+яду!|k_a1_k_a0_tj v o0_d_n_o1_m p_o1_lj_e0 nj_e0 sj_a1_d_u0!
db/natasha/wavs/000069.wav|natasha|Стар+уха подним+ала г+олову т+ак р+езко, чт+о взлет+ал е+ё кр+ошечный золот+ой медаль+он.|s_t_a0_r_u1_h_a0 p_o0_d_nj_i0_m_a1_l_a0 g_o1_l_o0_v_u0 t_a1_k rj_e1_z_k_o0, sh_t_o1 v_z_lj_e0_t_a1_l j_e0_j_o1 k_r_o1_sh_e0_ch_n_y0_j z_o0_l_o0_t_o1_j mj_e0_d_a0_lj_o1_n.
db/natasha/wavs/000072.wav|natasha|Дл+я Тихом+ирова я б+ыл чересч+ур из+ыскан.|d_lj_a1 tj_i0_h_o0_mj_i1_r_o0_v_a0 j_a1 b_y1_l ch_e0_rj_e0_s_ch_u1_r i0_z_y1_s_k_a0_n.
db/natasha/wavs/000073.wav|natasha|Дл+я М+ау безнад+ёжно вульг+арен.|d_lj_a1 m_a1_u0 bj_e0_z_n_a0_dj_o1_zh_n_o0 v_u0_lj_g_a1_rj_e0_n.
db/natasha/wavs/000074.wav|natasha|Но пр+отив +Агнии Фр+анцевны, у мен+я б+ыло с+ильное ор+ужие - в+ежливость.|n_o1 p_r_o1_tj_i0_v a1_g_nj_i0_i0 f_r_a1_n_c_e0_v_n_y0, u0 mj_e0_nj_a1 b_y1_l_o0 sj_i1_lj_n_o0_j_e0 o0_r_u1_zh_i0_j_e0 - vj_e1_zh_lj_i0_v_o0_s_tj.
db/natasha/wavs/000075.wav|natasha|А Тихом+ирова в+ежливость настор+аживала.|a1 tj_i0_h_o0_mj_i1_r_o0_v_a0 vj_e1_zh_lj_i0_v_o0_s_tj n_a0_s_t_o0_r_a1_zh_i0_v_a0_l_a0.
db/natasha/wavs/000076.wav|natasha|+Он зн+ал, чт+о в+ежливость - маскир+ует пор+оки.|o1_n z_n_a1_l, sh_t_o1 vj_e1_zh_lj_i0_v_o0_s_tj - m_a0_s_kj_i0_r_u1_j_e0_t p_o0_r_o1_kj_i0.
db/natasha/wavs/000078.wav|natasha|Бес+еда +эта стр+ашно раздраж+ала Тихом+ирова - чрезм+ерным +умственным изоб+илием.|bj_e0_sj_e1_d_a0 e1_t_a0 s_t_r_a1_sh_n_o0 r_a0_z_d_r_a0_zh_a1_l_a0 tj_i0_h_o0_mj_i1_r_o0_v_a0 - ch_rj_e0_z_mj_e1_r_n_y0_m u1_m_s_t_vj_e0_n_n_y0_m i0_z_o0_bj_i1_lj_i0_j_e0_m.
db/natasha/wavs/000079.wav|natasha|Р+аз д+есять, Тихом+иров просл+едовал +узкой коммун+альной тр+ассой.|r_a1_z dj_e1_sj_a0_tj, tj_i0_h_o0_mj_i1_r_o0_v p_r_o0_s_lj_e1_d_o0_v_a0_l u1_z_k_o0_j k_o0_m_m_u0_n_a1_lj_n_o0_j t_r_a1_s_s_o0_j.
db/natasha/wavs/000081.wav|natasha|Зав+аривал ч+ай.|z_a0_v_a1_rj_i0_v_a0_l ch_a1_j.
db/natasha/wavs/000082.wav|natasha|До пол+ярного си+яния нач+истил лиш+ённые индивиду+альности бот+инки.|d_o0 p_o0_lj_a1_r_n_o0_g_o0 sj_i0_j_a1_nj_i0_j_a0 n_a0_ch_i1_s_tj_i0_l lj_i0_sh_o1_n_n_y0_j_e0 i0_n_dj_i0_vj_i0_d_u0_a1_lj_n_o0_s_tj_i0 b_o0_tj_i1_n_kj_i0.
db/natasha/wavs/000083.wav|natasha|Д+аже зач+ем-то воз+ил св+ой моп+ед на к+ухню, и обр+атно.|d_a1_zh_e0 z_a0_ch_e1_m_t_o0 v_o0_zj_i1_l s_v_o1_j m_o0_pj_e1_d n_a0 k_u1_h_nj_u0, i0 o0_b_r_a1_t_n_o0.
db/natasha/wavs/000084.wav|natasha|А я вс+ё говор+ил.|a1 j_a1 v_sj_o1 g_o0_v_o0_rj_i1_l.
db/natasha/wavs/000086.wav|natasha|Чт+о Досто+евский сродн+и постимпрессион+изму.|sh_t_o1 d_o0_s_t_o0_j_e1_v_s_kj_i0_j s_r_o0_d_nj_i1 p_o0_s_tj_i0_m_p_rj_e0_s_sj_i0_o0_nj_i1_z_m_u0.
db/natasha/wavs/000087.wav|natasha|Чт+о апперц+епция у Бальз+ака неорган+ична.|sh_t_o1 a0_p_pj_e0_r_c_e1_p_c_i0_j_a0 u0 b_a0_lj_z_a1_k_a0 nj_e0_o0_r_g_a0_nj_i1_ch_n_a0.
db/natasha/wavs/000089.wav|natasha|Чт+о америк+анской пр+озе не хват+ает космополит+ического ферм+ента.|sh_t_o1 a0_mj_e0_rj_i0_k_a1_n_s_k_o0_j p_r_o1_zj_e0 nj_e0 h_v_a0_t_a1_j_e0_t k_o0_s_m_o0_p_o0_lj_i0_tj_i1_ch_e0_s_k_o0_g_o0 fj_e0_r_mj_e1_n_t_a0.
db/natasha/wavs/000090.wav|natasha|И Тихом+иров не в+ыдержал.|i0 tj_i0_h_o0_mj_i1_r_o0_v nj_e0 v_y1_dj_e0_r_zh_a0_l.
db/natasha/wavs/000091.wav|natasha|Ум+ышленно зад+ев мен+я пол+огим живот+ом, +он р+явкнул.|u0_m_y1_sh_lj_e0_n_n_o0 z_a0_dj_e1_v mj_e0_nj_a1 p_o0_l_o1_gj_i0_m zh_i0_v_o0_t_o1_m, o1_n rj_a1_v_k_n_u0_l.
db/natasha/wavs/000092.wav|natasha|Смотр+ите-ка, пис+атель!|s_m_o0_t_rj_i1_tj_e0_k_a0, pj_i0_s_a1_tj_e0_lj!
db/natasha/wavs/000093.wav|natasha|Д+а +это же пис+атель!|d_a1 e1_t_o0 zh_i0 pj_i0_s_a1_tj_e0_lj!
db/natasha/wavs/000094.wav|natasha|Расстр+еливать н+адо так+их пис+ателей!|r_a0_s_s_t_rj_e1_lj_i0_v_a0_tj n_a1_d_o0 t_a0_kj_i1_h pj_i0_s_a1_tj_e0_lj_e0_j!
db/natasha/wavs/000095.wav|natasha|Зн+ал бы я тогд+а, чт+о +этот в+опль рассл+абленного +умственной перегр+узкой квартуполном+оченного на д+олгие г+оды определ+ит мо+ю ж+изнь.|z_n_a1_l b_y1 j_a1 t_o0_g_d_a1, sh_t_o1 e1_t_o0_t v_o1_p_lj r_a0_s_s_l_a1_b_lj_e0_n_n_o0_g_o0 u1_m_s_t_vj_e0_n_n_o0_j pj_e0_rj_e0_g_r_u1_z_k_o0_j k_v_a0_r_t_u0_p_o0_l_n_o0_m_o1_ch_e0_n_n_o0_g_o0 n_a0 d_o1_l_gj_i0_j_e0 g_o1_d_y0 o0_p_rj_e0_dj_e0_lj_i1_t m_o0_j_u1 zh_i1_z_nj.
db/natasha/wavs/000096.wav|natasha|Расстр+еливать н+адо так+их пис+ателей. К+ажется, я допуск+аю ош+ибку.|r_a0_s_s_t_rj_e1_lj_i0_v_a0_tj n_a1_d_o0 t_a0_kj_i1_h pj_i0_s_a1_tj_e0_lj_e0_j. k_a1_zh_e0_t_sj_a0, j_a1 d_o0_p_u0_s_k_a1_j_u0 o0_sh_i1_b_k_u0.
db/natasha/wavs/000097.wav|natasha|Необход+има как+ая-то посл+едовательность.|nj_e0_o0_b_h_o0_dj_i1_m_a0 k_a0_k_a1_j_a0_t_o0 p_o0_s_lj_e1_d_o0_v_a0_tj_e0_lj_n_o0_s_tj.
db/natasha/wavs/000098.wav|natasha|Наприм+ер, хронолог+ическая.|n_a0_p_rj_i0_mj_e1_r, h_r_o0_n_o0_l_o0_gj_i1_ch_e0_s_k_a0_j_a0.
db/natasha/wavs/000099.wav|natasha|П+ервый литерат+урный +импульс - в+от с чег+о я начн+у.|pj_e1_r_v_y0_j lj_i0_tj_e0_r_a0_t_u1_r_n_y0_j i1_m_p_u0_lj_s - v_o1_t s ch_e0_g_o1 j_a0 n_a0_ch_n_u1.
db/natasha/wavs/000100.wav|natasha|+Это б+ыло в октябр+е т+ысяча девятьс+от с+орок п+ятого г+ода.|e1_t_o0 b_y1_l_o0 v o0_k_tj_a0_b_rj_e1 t_y1_sj_a0_ch_a0 dj_e0_vj_a0_tj_s_o1_t s_o1_r_o0_k pj_a1_t_o0_g_o0 g_o1_d_a0.
db/natasha/wavs/000101.wav|natasha|Башк+ирия, Уф+а, эваку+ация, мн+е тр+и нед+ели.|b_a0_sh_kj_i1_rj_i0_j_a0, u0_f_a1, e0_v_a0_k_u0_a1_c_i0_j_a0, m_nj_e1 t_rj_i1 nj_e0_dj_e1_lj_i0.
db/natasha/wavs/000102.wav|natasha|Когд+а-то я запис+ал +этот сл+учай.|k_o0_g_d_a1_t_o0 j_a1 z_a0_pj_i0_s_a1_l e1_t_o0_t s_l_u1_ch_a0_j.
db/natasha/wavs/000103.wav|natasha|М+ой от+ец б+ыл режисс+ёром драмат+ического те+атра.|m_o1_j o0_tj_e1_c b_y1_l rj_e0_zh_i0_s_sj_o1_r_o0_m d_r_a0_m_a0_tj_i1_ch_e0_s_k_o0_g_o0 tj_e0_a1_t_r_a0.
db/natasha/wavs/000105.wav|natasha|Войн+а не разлуч+ила +их.|v_o0_j_n_a1 nj_e0 r_a0_z_l_u0_ch_i1_l_a0 i1_h.
db/natasha/wavs/000106.wav|natasha|Он+и расст+ались знач+ительно п+озже, когд+а вс+ё б+ыло хорош+о.|o0_nj_i1 r_a0_s_s_t_a1_lj_i0_sj z_n_a0_ch_i1_tj_e0_lj_n_o0 p_o1_z_zh_e0, k_o0_g_d_a1 v_sj_o1 b_y1_l_o0 h_o0_r_o0_sh_o1.
db/natasha/wavs/000107.wav|natasha|Я род+ился в эваку+ации, четв+ёртого октябр+я.|j_a1 r_o0_dj_i1_l_sj_a0 v e0_v_a0_k_u0_a1_c_i0_i0, ch_e0_t_vj_o1_r_t_o0_g_o0 o0_k_tj_a0_b_rj_a1.
db/natasha/wavs/000109.wav|natasha|М+ать шл+а с кол+яской по бульв+ару.|m_a1_tj sh_l_a1 s k_o0_lj_a1_s_k_o0_j p_o0 b_u0_lj_v_a1_r_u0.
